makespan,loadBalance,flowtime,communicationCost,waitingTime
23.0,1.568181818,113.0,15.0,28.0
23.0,1.254545455,112.0,23.0,20.0
29.0,1.426229508,121.0,20.0,31.0
25.0,1.875,122.0,20.0,23.0
23.0,1.4375,108.0,27.0,22.0
23.0,1.301886792,117.0,29.0,27.0
21.0,1.188679245,101.0,18.0,25.0
32.0,1.684210526,140.0,28.0,47.0
31.0,1.223684211,127.0,26.0,34.0
22.0,1.692307692,106.0,17.0,20.0
24.0,1.636363636,114.0,14.0,29.0
26.0,1.258064516,120.0,31.0,39.0
29.0,1.242857143,154.0,31.0,47.0
25.0,2.083333333,118.0,16.0,30.0
30.0,1.363636364,125.0,34.0,37.0
28.0,1.555555556,127.0,30.0,26.0
23.0,1.232142857,125.0,20.0,28.0
23.0,1.352941176,120.0,26.0,31.0
28.0,1.272727273,124.0,31.0,27.0
19.0,1.295454545,96.0,30.0,17.0
31.0,1.660714286,139.0,30.0,50.0
26.0,1.695652174,109.0,25.0,29.0
23.0,1.4375,97.0,22.0,24.0
32.0,1.215189873,153.0,16.0,50.0
26.0,1.278688525,111.0,32.0,33.0
28.0,1.473684211,132.0,19.0,28.0
22.0,1.65,122.0,11.0,28.0
26.0,1.471698113,111.0,27.0,25.0
22.0,1.346938776,110.0,15.0,22.0
29.0,2.071428571,142.0,10.0,48.0
23.0,1.468085106,120.0,11.0,27.0
23.0,1.301886792,120.0,19.0,25.0
21.0,1.5,105.0,21.0,19.0
24.0,1.5,111.0,18.0,20.0
29.0,2.023255814,139.0,20.0,39.0
30.0,1.304347826,132.0,24.0,28.0
29.0,1.426229508,155.0,14.0,48.0
24.0,1.44,127.0,14.0,30.0
28.0,1.473684211,122.0,29.0,27.0
24.0,1.309090909,113.0,28.0,26.0
19.0,1.295454545,86.0,15.0,12.0
29.0,1.5,129.0,29.0,27.0
23.0,1.277777778,108.0,31.0,23.0
31.0,1.5,135.0,30.0,30.0
32.0,1.432835821,140.0,25.0,36.0
23.0,1.468085106,119.0,24.0,26.0
20.0,1.5,90.0,15.0,16.0
25.0,1.209677419,111.0,33.0,19.0
31.0,1.207792208,161.0,26.0,64.0
22.0,1.269230769,102.0,20.0,18.0
34.0,1.47826087,146.0,23.0,39.0
33.0,1.596774194,161.0,36.0,59.0
37.0,1.180851064,173.0,25.0,60.0
25.0,1.442307692,120.0,13.0,33.0
29.0,1.611111111,133.0,30.0,35.0
22.0,1.294117647,101.0,17.0,18.0
25.0,1.293103448,112.0,28.0,20.0
28.0,1.253731343,121.0,23.0,34.0
30.0,1.875,160.0,24.0,50.0
31.0,1.660714286,139.0,23.0,46.0
37.0,1.180851064,172.0,24.0,59.0
35.0,1.193181818,150.0,33.0,37.0
24.0,1.309090909,110.0,31.0,23.0
20.0,1.25,99.0,27.0,17.0
26.0,1.147058824,126.0,34.0,35.0
26.0,1.444444444,111.0,25.0,30.0
30.0,1.232876712,148.0,34.0,48.0
24.0,1.2,111.0,26.0,24.0
30.0,1.451612903,128.0,17.0,36.0
22.0,1.294117647,102.0,19.0,19.0
28.0,1.4,133.0,20.0,26.0
23.0,1.4375,96.0,21.0,17.0
31.0,1.148148148,144.0,26.0,51.0
25.0,1.530612245,117.0,29.0,34.0
30.0,1.304347826,132.0,18.0,29.0
31.0,1.367647059,133.0,26.0,38.0
26.0,1.344827586,106.0,31.0,21.0
21.0,1.5,106.0,22.0,24.0
30.0,1.153846154,149.0,30.0,50.0
26.0,1.418181818,104.0,21.0,24.0
23.0,1.769230769,120.0,22.0,21.0
20.0,1.25,99.0,23.0,15.0
33.0,1.375,157.0,27.0,60.0
22.0,1.346938776,95.0,19.0,15.0
31.0,1.409090909,138.0,30.0,43.0
31.0,1.430769231,153.0,25.0,42.0
32.0,1.655172414,136.0,33.0,45.0
31.0,1.223684211,149.0,19.0,48.0
21.0,1.3125,109.0,26.0,24.0
23.0,1.568181818,98.0,29.0,15.0
26.0,1.278688525,115.0,25.0,20.0
22.0,1.404255319,96.0,25.0,21.0
28.0,1.423728814,119.0,27.0,38.0
27.0,1.227272727,119.0,20.0,24.0
24.0,1.44,105.0,25.0,25.0
23.0,1.301886792,119.0,19.0,26.0
35.0,1.193181818,152.0,31.0,45.0
29.0,1.673076923,121.0,14.0,35.0
34.0,1.2,158.0,20.0,41.0
30.0,1.304347826,135.0,35.0,40.0
28.0,1.68,126.0,8.0,25.0
33.0,1.394366197,147.0,35.0,37.0
26.0,1.278688525,120.0,20.0,24.0
24.0,1.945945946,105.0,12.0,28.0
25.0,1.388888889,117.0,21.0,30.0
31.0,1.223684211,127.0,19.0,28.0
26.0,1.278688525,119.0,25.0,23.0
24.0,1.263157895,103.0,21.0,20.0
30.0,2.0,137.0,20.0,45.0
19.0,1.295454545,85.0,15.0,11.0
33.0,1.269230769,145.0,25.0,44.0
32.0,1.548387097,137.0,36.0,32.0
25.0,1.875,125.0,21.0,30.0
28.0,1.68,129.0,13.0,38.0
24.0,1.263157895,103.0,21.0,20.0
30.0,1.168831169,139.0,25.0,36.0
29.0,1.359375,147.0,30.0,40.0
23.0,1.15,113.0,35.0,32.0
26.0,1.322033898,109.0,34.0,24.0
25.0,1.315789474,107.0,29.0,21.0
26.0,1.444444444,114.0,20.0,35.0
29.0,1.16,144.0,25.0,47.0
24.0,1.358490566,103.0,15.0,23.0
28.0,1.272727273,124.0,33.0,28.0
28.0,1.37704918,117.0,34.0,28.0
24.0,1.2,127.0,19.0,30.0
26.0,1.368421053,120.0,27.0,28.0
26.0,1.2,137.0,31.0,36.0
24.0,1.333333333,100.0,19.0,17.0
23.0,1.408163265,119.0,23.0,23.0
30.0,1.232876712,127.0,26.0,28.0
20.0,1.153846154,98.0,18.0,26.0
25.0,1.442307692,100.0,17.0,19.0
23.0,1.277777778,100.0,30.0,19.0
23.0,1.189655172,114.0,30.0,33.0
35.0,1.640625,149.0,21.0,38.0
26.0,1.368421053,104.0,35.0,22.0
29.0,1.191780822,130.0,29.0,26.0
25.0,1.630434783,123.0,11.0,29.0
25.0,1.5,104.0,15.0,24.0
27.0,1.5,131.0,31.0,28.0
31.0,1.660714286,131.0,26.0,53.0
17.0,1.545454545,94.0,8.0,17.0
24.0,1.309090909,116.0,16.0,26.0
23.0,1.232142857,113.0,30.0,28.0
26.0,1.278688525,113.0,32.0,25.0
23.0,1.301886792,111.0,25.0,32.0
26.0,1.344827586,110.0,26.0,24.0
30.0,1.153846154,156.0,35.0,57.0
35.0,1.721311475,164.0,28.0,64.0
31.0,1.347826087,133.0,30.0,32.0
22.0,1.692307692,115.0,24.0,20.0
21.0,1.5,108.0,24.0,21.0
31.0,1.409090909,135.0,32.0,41.0
23.0,1.769230769,112.0,8.0,24.0
38.0,1.443037975,184.0,30.0,68.0
35.0,1.438356164,150.0,35.0,56.0
25.0,1.5,110.0,27.0,24.0
23.0,1.254545455,102.0,26.0,24.0
30.0,1.475409836,143.0,22.0,42.0
28.0,1.3125,120.0,19.0,25.0
29.0,1.673076923,122.0,24.0,33.0
29.0,1.426229508,133.0,19.0,36.0
23.0,1.326923077,99.0,15.0,26.0
29.0,1.45,126.0,29.0,28.0
33.0,1.356164384,149.0,33.0,43.0
28.0,1.253731343,128.0,24.0,33.0
30.0,1.607142857,133.0,28.0,29.0
27.0,1.306451613,120.0,25.0,26.0
24.0,1.714285714,105.0,13.0,19.0
26.0,1.659574468,135.0,9.0,33.0
30.0,1.698113208,119.0,25.0,38.0
34.0,1.324675325,157.0,26.0,46.0
23.0,1.326923077,99.0,26.0,26.0
27.0,1.208955224,121.0,28.0,26.0
23.0,1.326923077,94.0,29.0,16.0
21.0,1.75,102.0,8.0,18.0
25.0,1.704545455,116.0,19.0,29.0
34.0,1.47826087,149.0,15.0,38.0
35.0,1.4,152.0,21.0,34.0
34.0,1.291139241,143.0,33.0,32.0
29.0,1.380952381,130.0,27.0,28.0
29.0,1.403225806,126.0,19.0,27.0
26.0,1.3,117.0,28.0,27.0
31.0,1.17721519,142.0,31.0,31.0
23.0,1.169491525,109.0,33.0,35.0
22.0,1.404255319,96.0,25.0,20.0
23.0,1.301886792,114.0,28.0,32.0
20.0,1.395348837,97.0,12.0,15.0
27.0,1.208955224,121.0,36.0,26.0
27.0,1.723404255,119.0,20.0,24.0
23.0,1.326923077,104.0,24.0,27.0
26.0,1.418181818,112.0,26.0,33.0
30.0,1.2,151.0,37.0,55.0
30.0,1.2,142.0,32.0,35.0
30.0,1.40625,125.0,21.0,27.0
24.0,1.411764706,133.0,24.0,35.0
27.0,1.35,114.0,19.0,22.0
26.0,1.21875,111.0,30.0,19.0
30.0,1.525423729,121.0,27.0,29.0
27.0,1.227272727,126.0,20.0,26.0
29.0,1.242857143,134.0,27.0,27.0
29.0,1.242857143,134.0,27.0,27.0
23.0,1.326923077,104.0,26.0,25.0
31.0,1.223684211,145.0,25.0,30.0
35.0,1.381578947,154.0,25.0,45.0
27.0,1.227272727,119.0,20.0,24.0
26.0,1.368421053,104.0,32.0,29.0
23.0,1.301886792,115.0,29.0,25.0
23.0,1.38,101.0,21.0,20.0
34.0,1.52238806,170.0,25.0,71.0
26.0,1.813953488,120.0,21.0,40.0
26.0,1.418181818,113.0,27.0,34.0
26.0,1.529411765,114.0,30.0,20.0
24.0,1.44,123.0,20.0,31.0
25.0,1.25,107.0,32.0,30.0
24.0,1.285714286,104.0,32.0,21.0
29.0,1.279411765,124.0,33.0,39.0
23.0,1.408163265,101.0,27.0,30.0
35.0,1.640625,168.0,20.0,67.0
26.0,1.278688525,113.0,33.0,30.0
24.0,1.285714286,105.0,24.0,21.0
35.0,1.363636364,152.0,20.0,51.0
23.0,1.352941176,112.0,20.0,31.0
35.0,1.193181818,152.0,37.0,43.0
26.0,1.529411765,122.0,26.0,39.0
37.0,1.632352941,172.0,24.0,47.0
30.0,1.384615385,142.0,36.0,56.0
21.0,1.369565217,113.0,24.0,31.0
34.0,1.2,143.0,32.0,44.0
24.0,1.309090909,105.0,24.0,19.0
20.0,1.153846154,100.0,15.0,24.0
37.0,1.632352941,167.0,24.0,53.0
35.0,1.640625,145.0,32.0,66.0
30.0,1.956521739,161.0,19.0,51.0
30.0,1.475409836,122.0,33.0,33.0
34.0,1.619047619,144.0,35.0,51.0
35.0,1.346153846,147.0,25.0,56.0
23.0,1.301886792,120.0,29.0,28.0
28.0,1.5,131.0,15.0,35.0
23.0,1.277777778,98.0,24.0,18.0
18.0,1.5,89.0,5.0,17.0
26.0,1.368421053,118.0,30.0,23.0
25.0,1.704545455,110.0,27.0,24.0
32.0,1.315068493,147.0,21.0,37.0
27.0,1.227272727,115.0,35.0,21.0
25.0,1.666666667,110.0,29.0,22.0
33.0,1.62295082,148.0,28.0,52.0
23.0,1.277777778,99.0,28.0,21.0
31.0,1.256756757,140.0,28.0,39.0
26.0,1.392857143,121.0,35.0,38.0
25.0,1.19047619,122.0,25.0,38.0
28.0,1.253731343,128.0,19.0,25.0
26.0,1.147058824,154.0,31.0,53.0
20.0,1.395348837,93.0,17.0,12.0
23.0,1.277777778,97.0,31.0,16.0
34.0,1.457142857,146.0,34.0,49.0
23.0,1.408163265,108.0,25.0,23.0
23.0,1.277777778,95.0,32.0,24.0
29.0,1.611111111,143.0,25.0,28.0
31.0,1.328571429,124.0,32.0,25.0
22.0,1.346938776,108.0,24.0,21.0
25.0,1.25,128.0,30.0,25.0
23.0,1.408163265,99.0,25.0,18.0
33.0,1.302631579,154.0,34.0,53.0
31.0,1.328571429,124.0,36.0,26.0
27.0,1.265625,139.0,31.0,36.0
32.0,1.454545455,151.0,29.0,57.0
28.0,1.448275862,130.0,19.0,34.0
22.0,1.269230769,93.0,20.0,22.0
23.0,1.232142857,104.0,33.0,18.0
20.0,1.25,99.0,27.0,17.0
28.0,1.272727273,130.0,24.0,34.0
36.0,1.521126761,154.0,27.0,40.0
29.0,1.318181818,126.0,34.0,28.0
25.0,1.25,128.0,31.0,25.0
34.0,1.619047619,166.0,31.0,44.0
35.0,1.346153846,148.0,32.0,57.0
27.0,1.306451613,120.0,26.0,25.0
20.0,1.224489796,99.0,15.0,23.0
26.0,1.344827586,106.0,31.0,21.0
29.0,1.242857143,125.0,23.0,26.0
35.0,1.438356164,151.0,35.0,57.0
34.0,1.2,148.0,33.0,49.0
21.0,1.4,103.0,23.0,18.0
34.0,1.2,152.0,35.0,45.0
25.0,1.388888889,113.0,30.0,21.0
29.0,1.705882353,118.0,32.0,23.0
28.0,1.714285714,120.0,13.0,25.0
29.0,1.359375,125.0,21.0,33.0
20.0,1.363636364,93.0,16.0,16.0
23.0,1.5,116.0,14.0,20.0
29.0,1.318181818,148.0,31.0,41.0
26.0,1.591836735,124.0,20.0,42.0
24.0,1.285714286,117.0,26.0,42.0
23.0,1.277777778,98.0,34.0,15.0
24.0,1.309090909,102.0,15.0,23.0
26.0,1.444444444,125.0,14.0,33.0
31.0,1.094117647,160.0,31.0,67.0
25.0,1.595744681,118.0,24.0,19.0
24.0,1.24137931,121.0,28.0,24.0
33.0,1.65,154.0,25.0,48.0
31.0,1.524590164,140.0,25.0,29.0
36.0,1.186813187,162.0,33.0,51.0
31.0,1.223684211,130.0,36.0,29.0
25.0,1.209677419,117.0,18.0,28.0
22.0,1.434782609,98.0,14.0,21.0
26.0,1.238095238,110.0,30.0,19.0
26.0,1.21875,131.0,32.0,42.0
21.0,1.5,98.0,14.0,18.0
31.0,1.524590164,126.0,32.0,46.0
28.0,1.217391304,131.0,24.0,35.0
21.0,1.465116279,106.0,25.0,20.0
22.0,1.736842105,111.0,19.0,26.0
23.0,1.326923077,104.0,20.0,32.0
21.0,1.75,106.0,24.0,23.0
23.0,1.131147541,115.0,34.0,33.0
28.0,1.217391304,139.0,30.0,33.0
25.0,1.209677419,121.0,25.0,31.0
20.0,1.395348837,92.0,20.0,19.0
19.0,1.583333333,91.0,10.0,11.0
25.0,1.25,117.0,26.0,31.0
26.0,1.733333333,123.0,25.0,41.0
32.0,1.6,162.0,30.0,45.0
32.0,1.627118644,129.0,19.0,48.0
30.0,1.232876712,132.0,29.0,29.0
25.0,1.209677419,132.0,30.0,39.0
35.0,1.346153846,150.0,31.0,59.0
24.0,1.2,112.0,20.0,33.0
28.0,1.37704918,119.0,30.0,45.0
29.0,1.45,126.0,18.0,27.0
24.0,1.309090909,97.0,15.0,18.0
27.0,1.557692308,130.0,24.0,32.0
27.0,1.265625,121.0,26.0,28.0
26.0,1.21875,114.0,31.0,23.0
23.0,1.15,112.0,37.0,33.0
23.0,1.352941176,97.0,15.0,20.0
25.0,1.271186441,120.0,30.0,27.0
25.0,1.5625,126.0,22.0,26.0
30.0,1.666666667,137.0,23.0,30.0
19.0,1.461538462,97.0,14.0,16.0
23.0,1.352941176,114.0,26.0,25.0
21.0,1.615384615,99.0,22.0,16.0
26.0,1.529411765,123.0,27.0,30.0
24.0,1.44,109.0,14.0,20.0
26.0,2.166666667,130.0,17.0,23.0
25.0,1.666666667,121.0,16.0,30.0
25.0,1.293103448,119.0,28.0,29.0
29.0,1.242857143,128.0,35.0,27.0
29.0,1.318181818,129.0,26.0,37.0
29.0,1.359375,121.0,22.0,30.0
30.0,1.343283582,147.0,26.0,40.0
26.0,1.21875,115.0,26.0,23.0
24.0,1.411764706,118.0,24.0,33.0
30.0,1.40625,140.0,17.0,29.0
31.0,1.388059701,128.0,21.0,29.0
23.0,1.326923077,98.0,26.0,26.0
32.0,1.432835821,156.0,19.0,52.0
36.0,1.186813187,168.0,35.0,57.0
24.0,1.285714286,103.0,34.0,20.0
23.0,1.408163265,98.0,22.0,24.0
30.0,1.730769231,152.0,25.0,47.0
32.0,1.411764706,140.0,21.0,30.0
30.0,1.304347826,122.0,16.0,35.0
26.0,1.2,118.0,20.0,23.0
29.0,1.279411765,130.0,34.0,39.0
23.0,1.301886792,113.0,27.0,29.0
26.0,1.278688525,110.0,24.0,24.0
27.0,1.472727273,131.0,31.0,28.0
24.0,1.636363636,112.0,29.0,20.0
32.0,1.28,153.0,24.0,49.0
28.0,1.183098592,142.0,33.0,46.0
23.0,1.277777778,97.0,31.0,24.0
27.0,1.446428571,129.0,30.0,26.0
19.0,1.239130435,97.0,15.0,18.0
31.0,1.148148148,147.0,35.0,46.0
24.0,1.24137931,122.0,29.0,23.0
23.0,1.769230769,110.0,22.0,25.0
24.0,1.756097561,116.0,18.0,27.0
28.0,2.333333333,140.0,18.0,30.0
28.0,1.68,128.0,22.0,24.0
23.0,1.169491525,109.0,35.0,31.0
26.0,1.529411765,114.0,16.0,19.0
23.0,1.210526316,107.0,25.0,29.0
27.0,1.173913043,129.0,25.0,44.0
23.0,1.254545455,99.0,35.0,16.0
26.0,1.392857143,113.0,29.0,22.0
27.0,1.5,120.0,28.0,26.0
27.0,1.372881356,113.0,23.0,23.0
24.0,1.285714286,105.0,24.0,21.0
20.0,1.538461538,95.0,21.0,18.0
22.0,1.32,102.0,30.0,23.0
28.0,1.235294118,127.0,24.0,26.0
19.0,1.163265306,100.0,27.0,21.0
23.0,1.352941176,93.0,26.0,16.0
28.0,1.272727273,121.0,29.0,33.0
31.0,1.524590164,139.0,29.0,38.0
26.0,1.95,133.0,16.0,27.0
21.0,1.431818182,101.0,14.0,17.0
19.0,1.425,95.0,11.0,13.0
24.0,1.24137931,125.0,30.0,30.0
24.0,1.565217391,107.0,16.0,28.0
27.0,1.227272727,115.0,31.0,20.0
25.0,1.25,127.0,31.0,24.0
34.0,1.64516129,148.0,20.0,32.0
28.0,1.272727273,126.0,25.0,30.0
27.0,1.109589041,141.0,34.0,48.0
21.0,1.75,109.0,7.0,25.0
29.0,1.611111111,132.0,28.0,38.0
23.0,1.352941176,114.0,24.0,27.0
31.0,1.476190476,128.0,33.0,45.0
23.0,1.642857143,113.0,25.0,20.0
28.0,1.272727273,129.0,27.0,35.0
23.0,1.277777778,99.0,26.0,26.0
23.0,1.277777778,105.0,20.0,19.0
28.0,1.75,142.0,18.0,40.0
27.0,1.5,106.0,17.0,21.0
20.0,1.25,96.0,23.0,22.0
27.0,1.191176471,130.0,35.0,41.0
23.0,1.916666667,110.0,17.0,15.0
28.0,1.68,120.0,29.0,40.0
23.0,1.169491525,107.0,27.0,33.0
23.0,1.38,99.0,24.0,21.0
26.0,1.3,113.0,31.0,25.0
33.0,1.47761194,144.0,34.0,38.0
28.0,1.75,145.0,19.0,39.0
25.0,1.153846154,122.0,31.0,45.0
29.0,1.318181818,124.0,27.0,28.0
21.0,1.3125,112.0,24.0,23.0
26.0,1.238095238,114.0,32.0,34.0
22.0,1.32,98.0,20.0,21.0
23.0,1.301886792,108.0,28.0,27.0
26.0,1.529411765,106.0,28.0,19.0
23.0,1.301886792,97.0,34.0,16.0
31.0,1.328571429,128.0,25.0,35.0
29.0,1.298507463,126.0,34.0,30.0
29.0,1.242857143,140.0,20.0,43.0
28.0,1.272727273,126.0,33.0,30.0
26.0,1.529411765,110.0,20.0,19.0
34.0,1.307692308,157.0,31.0,46.0
28.0,1.473684211,123.0,25.0,26.0
26.0,1.695652174,110.0,21.0,27.0
23.0,1.769230769,112.0,8.0,24.0
30.0,1.525423729,122.0,36.0,33.0
32.0,1.333333333,157.0,27.0,34.0
26.0,1.2,143.0,30.0,38.0
22.0,1.375,89.0,15.0,18.0
31.0,1.524590164,134.0,26.0,41.0
29.0,1.775510204,142.0,17.0,51.0
29.0,1.175675676,140.0,31.0,33.0
33.0,1.523076923,143.0,31.0,45.0
23.0,1.408163265,95.0,22.0,21.0
28.0,1.272727273,128.0,31.0,33.0
34.0,1.59375,152.0,23.0,45.0
24.0,1.469387755,111.0,15.0,30.0
34.0,1.52238806,148.0,33.0,40.0
23.0,1.301886792,117.0,29.0,27.0
28.0,1.615384615,114.0,27.0,37.0
23.0,1.468085106,120.0,11.0,27.0
23.0,1.232142857,113.0,19.0,28.0
31.0,1.823529412,139.0,27.0,51.0
23.0,1.112903226,139.0,19.0,44.0
29.0,1.553571429,138.0,13.0,41.0
35.0,1.193181818,156.0,35.0,47.0
26.0,1.322033898,110.0,18.0,24.0
28.0,1.253731343,146.0,19.0,50.0
22.0,1.466666667,113.0,23.0,20.0
26.0,1.3,112.0,35.0,25.0
23.0,1.769230769,112.0,18.0,24.0
23.0,1.232142857,101.0,31.0,24.0
23.0,1.326923077,109.0,27.0,26.0
26.0,1.130434783,127.0,19.0,35.0
29.0,1.208333333,128.0,23.0,24.0
29.0,1.45,125.0,17.0,33.0
23.0,1.5,105.0,23.0,21.0
29.0,1.338461538,121.0,22.0,34.0
24.0,1.674418605,115.0,10.0,26.0
28.0,1.448275862,119.0,17.0,23.0
21.0,1.536585366,112.0,25.0,29.0
35.0,1.166666667,167.0,26.0,45.0
20.0,1.25,104.0,12.0,22.0
20.0,1.132075472,111.0,27.0,29.0
23.0,1.352941176,93.0,28.0,22.0
24.0,1.358490566,116.0,21.0,29.0
20.0,1.304347826,94.0,28.0,13.0
24.0,1.714285714,130.0,18.0,40.0
23.0,1.326923077,101.0,20.0,24.0
25.0,1.209677419,109.0,20.0,18.0
30.0,1.184210526,143.0,27.0,36.0
33.0,1.337837838,153.0,18.0,48.0
28.0,2.0,146.0,14.0,42.0
31.0,1.223684211,139.0,29.0,46.0
21.0,1.465116279,89.0,9.0,19.0
23.0,1.169491525,107.0,31.0,33.0
25.0,1.315789474,105.0,35.0,22.0
33.0,1.302631579,137.0,34.0,29.0
32.0,1.548387097,155.0,29.0,52.0
26.0,1.56,130.0,25.0,39.0
23.0,1.533333333,103.0,21.0,20.0
24.0,1.411764706,117.0,14.0,20.0
28.0,1.423728814,116.0,35.0,32.0
30.0,1.666666667,127.0,26.0,28.0
28.0,1.3125,118.0,20.0,23.0
29.0,1.5,128.0,23.0,24.0
23.0,1.210526316,104.0,34.0,25.0
26.0,1.238095238,113.0,35.0,22.0
31.0,1.409090909,135.0,35.0,49.0
19.0,1.461538462,90.0,23.0,11.0
23.0,1.232142857,118.0,15.0,30.0
22.0,1.269230769,104.0,28.0,20.0
24.0,1.894736842,120.0,23.0,22.0
26.0,1.21875,126.0,32.0,45.0
23.0,1.4375,97.0,26.0,22.0
34.0,1.52238806,146.0,34.0,43.0
28.0,1.253731343,129.0,24.0,25.0
31.0,1.273972603,150.0,22.0,37.0
26.0,1.21875,127.0,35.0,38.0
29.0,1.242857143,132.0,25.0,35.0
25.0,1.25,124.0,26.0,33.0
31.0,1.223684211,134.0,34.0,33.0
24.0,1.5,117.0,19.0,28.0
35.0,1.346153846,156.0,30.0,47.0
21.0,1.536585366,100.0,10.0,20.0
24.0,1.263157895,130.0,26.0,31.0
28.0,1.527272727,119.0,35.0,34.0
30.0,1.184210526,142.0,32.0,35.0
23.0,1.301886792,103.0,28.0,20.0
28.0,2.545454545,138.0,15.0,48.0
30.0,1.323529412,149.0,26.0,50.0
24.0,1.411764706,100.0,16.0,21.0
20.0,1.428571429,94.0,13.0,13.0
26.0,1.418181818,116.0,29.0,21.0
25.0,1.388888889,113.0,30.0,24.0
26.0,1.418181818,104.0,31.0,22.0
30.0,1.363636364,144.0,26.0,29.0
25.0,1.293103448,117.0,19.0,27.0
25.0,1.442307692,103.0,29.0,20.0
23.0,2.029411765,110.0,7.0,26.0
20.0,1.363636364,90.0,13.0,18.0
34.0,1.133333333,178.0,31.0,71.0
28.0,1.333333333,125.0,21.0,29.0
23.0,1.189655172,118.0,30.0,34.0
24.0,1.6,119.0,19.0,29.0
34.0,1.324675325,149.0,27.0,41.0
25.0,1.923076923,126.0,9.0,25.0
24.0,1.263157895,103.0,21.0,20.0
29.0,1.891304348,121.0,17.0,39.0
23.0,1.301886792,103.0,28.0,19.0
25.0,1.363636364,112.0,14.0,21.0
21.0,1.285714286,92.0,14.0,20.0
24.0,1.945945946,120.0,10.0,26.0
23.0,1.301886792,100.0,26.0,29.0
25.0,1.271186441,132.0,28.0,41.0
25.0,1.530612245,120.0,12.0,33.0
26.0,1.529411765,111.0,26.0,31.0
20.0,1.153846154,105.0,29.0,27.0
31.0,1.660714286,131.0,18.0,37.0
28.0,1.217391304,129.0,35.0,33.0
26.0,1.322033898,110.0,30.0,23.0
31.0,1.453125,128.0,31.0,51.0
19.0,1.1875,88.0,22.0,20.0
32.0,1.6,150.0,28.0,40.0
29.0,1.775510204,135.0,14.0,39.0
27.0,1.227272727,149.0,31.0,46.0
21.0,1.145454545,104.0,25.0,27.0
28.0,1.166666667,134.0,35.0,39.0
23.0,1.277777778,106.0,30.0,21.0
26.0,1.529411765,118.0,22.0,25.0
28.0,1.253731343,134.0,24.0,39.0
26.0,1.278688525,113.0,34.0,25.0
30.0,2.142857143,147.0,15.0,58.0
33.0,1.2375,162.0,31.0,57.0
27.0,1.306451613,144.0,20.0,41.0
35.0,1.193181818,150.0,36.0,37.0
22.0,1.269230769,100.0,19.0,20.0
26.0,1.181818182,127.0,20.0,32.0
26.0,1.2,123.0,30.0,28.0
23.0,1.352941176,97.0,26.0,20.0
28.0,1.423728814,124.0,26.0,32.0
24.0,1.756097561,117.0,17.0,19.0
25.0,1.315789474,115.0,20.0,22.0
25.0,1.470588235,131.0,21.0,32.0
21.0,1.615384615,108.0,23.0,25.0
20.0,1.25,99.0,27.0,17.0
31.0,1.223684211,127.0,26.0,34.0
29.0,1.426229508,118.0,30.0,28.0
31.0,1.256756757,144.0,27.0,34.0
23.0,1.169491525,108.0,33.0,34.0
39.0,1.17,186.0,36.0,69.0
29.0,1.380952381,128.0,28.0,30.0
22.0,1.269230769,105.0,28.0,19.0
28.0,1.423728814,113.0,26.0,28.0
18.0,1.384615385,95.0,9.0,17.0
22.0,1.375,109.0,28.0,28.0
32.0,1.297297297,169.0,29.0,56.0
23.0,1.189655172,106.0,25.0,32.0
22.0,1.736842105,100.0,20.0,29.0
21.0,1.431818182,107.0,24.0,19.0
26.0,1.695652174,122.0,20.0,27.0
34.0,1.36,169.0,32.0,66.0
23.0,1.326923077,114.0,14.0,27.0
23.0,1.277777778,106.0,29.0,23.0
29.0,1.611111111,123.0,35.0,30.0
32.0,1.333333333,141.0,25.0,42.0
30.0,1.323529412,144.0,36.0,44.0
26.0,1.21875,122.0,30.0,31.0
30.0,1.525423729,129.0,33.0,42.0
32.0,1.5,144.0,15.0,34.0
38.0,1.443037975,182.0,34.0,76.0
23.0,1.169491525,109.0,20.0,30.0
23.0,1.277777778,106.0,20.0,20.0
23.0,1.326923077,103.0,25.0,20.0
35.0,1.478873239,157.0,30.0,48.0
26.0,1.21875,122.0,30.0,31.0
35.0,1.193181818,148.0,36.0,39.0
34.0,1.436619718,153.0,30.0,46.0
37.0,1.632352941,173.0,24.0,59.0
30.0,1.232876712,134.0,27.0,35.0
23.0,1.5,103.0,21.0,20.0
24.0,1.411764706,101.0,29.0,21.0
27.0,1.208955224,116.0,30.0,21.0
26.0,1.695652174,118.0,24.0,27.0
30.0,1.304347826,123.0,25.0,24.0
21.0,1.909090909,102.0,19.0,21.0
27.0,1.306451613,147.0,26.0,44.0
24.0,1.384615385,116.0,21.0,32.0
27.0,1.840909091,132.0,9.0,28.0
30.0,1.267605634,136.0,28.0,29.0
23.0,1.112903226,139.0,19.0,44.0
31.0,1.223684211,135.0,36.0,30.0
23.0,1.189655172,124.0,19.0,29.0
20.0,1.224489796,98.0,15.0,27.0
25.0,1.209677419,112.0,20.0,21.0
23.0,1.301886792,101.0,26.0,20.0
22.0,1.294117647,105.0,20.0,25.0
26.0,1.5,116.0,30.0,23.0
30.0,1.428571429,127.0,25.0,43.0
21.0,1.4,87.0,21.0,17.0
24.0,1.24137931,103.0,31.0,23.0
30.0,1.551724138,121.0,26.0,35.0
32.0,1.6,145.0,31.0,42.0
29.0,1.526315789,133.0,27.0,42.0
23.0,1.232142857,108.0,24.0,31.0
23.0,1.232142857,112.0,31.0,31.0
27.0,1.421052632,120.0,25.0,26.0
